20150428|DET|EMPTY NET| |00:44
20150428|DET|Jimmy Howard|OT|63:36
20150429|PIT|EMPTY NET| |01:04
20150429|LA|Jonathan Quick|W|65:00
20150429|PIT|Marc-Andre Fleury|OT|63:56
20150430|WIN|Connor Hellebuyck|L|56:56
20150430|CHI|Corey Crawford|W|60:00
20150430|WIN|EMPTY NET| |03:04
20150431|DAL|Antti Niemi|W|60:00
20150431|PHI|EMPTY NET| |01:13
20150431|PHI|Michael Neuvirth|L|58:47
20150432|EDM|Anders Nilsson|W|60:00
20150432|NYR|Antti Raanta|L|16:26
20150432|NYR|EMPTY NET| |00:54
20150432|NYR|Henrik Lundqvist| |42:40
20150433|DAL|Anders Lindback|W|60:13
20150433|MIN|Darcy Kuemper|OT|60:34
20150433|DAL|EMPTY NET| |00:21
20150434|CAR|Eddie Lack|W|60:00
20150434|ANA|EMPTY NET| |00:27
20150434|ANA|Frederik Andersen| |19:33
20150434|ANA|John Gibson|L|40:00
20150435|FLO|EMPTY NET| |00:02
20150435|FLO|Roberto Luongo|L|59:58
20150435|BOS|Tuukka Rask|W|60:00
20150436|BUF|EMPTY NET| |00:08
20150436|LA|Jhonas Enroth|OT|63:19
20150436|BUF|Linus Ullmark|W|63:11
20150437|OTT|Chris Driedger| |31:49
20150437|OTT|Craig Anderson|L|26:25
20150437|MON|Dustin Tokarski|W|60:00
20150437|OTT|EMPTY NET| |01:46
20150438|TB|Ben Bishop|L|58:50
20150438|WAS|Braden Holtby|W|59:53
20150438|WAS|EMPTY NET| |00:07
20150439|CLM|Curtis McElhinney|OT|62:16
20150439|NYI|Jaroslav Halak|W|62:16
20150440|DAL|Antti Niemi|L|59:57
20150440|DAL|EMPTY NET| |00:03
20150440|STL|Jake Allen|W|59:55
20150441|NAS|EMPTY NET| |01:31
20150441|NAS|Pekka Rinne|L|58:29
20150441|COL|Semyon Varlamov|W|60:00
20150442|STL|Anders Lindback|OT|59:37
20150442|CAR|Eddie Lack|W|60:53
20150442|STL|EMPTY NET| |01:16
20150443|NYR|Antti Raanta|OT|61:35
20150443|NYR|EMPTY NET| |00:34
20150443|CAL|Jonas Hiller|W|62:09
20150444|MIN|Darcy Kuemper|W|60:00
20150444|SJ|EMPTY NET| |01:25
20150444|SJ|Martin Jones|L|58:35
20150445|NJ|Cory Schneider|L|27:28
20150445|NYI|EMPTY NET| |00:21
20150445|NJ|Keith Kinkaid| |32:32
20150445|NYI|Thomas Greiss|W|59:39
20150446|STL|EMPTY NET| |01:01
20150446|STL|Jake Allen|L|58:59
20150446|COL|Semyon Varlamov|W|60:00
20150447|CHI|Corey Crawford|W|60:00
20150447|VAN|EMPTY NET| |02:38
20150447|VAN|Ryan Miller|L|57:22
20150448|EDM|Cam Talbot|W|60:34
20150448|EDM|EMPTY NET| |00:07
20150448|BOS|Jonas Gustavsson|OT|60:41
20150449|WAS|Braden Holtby|W|60:00
20150449|PIT|EMPTY NET| |00:45
20150449|PIT|Marc-Andre Fleury|L|59:15
20150450|TB|Ben Bishop|W|59:57
20150450|TB|EMPTY NET| |00:03
20150450|CLM|Joonas Korpisalo|L|58:16
20150451|OTT|Craig Anderson|W|59:43
20150451|LA|EMPTY NET| |01:26
20150451|LA|Jonathan Quick|L|58:34
20150452|BUF|Chad Johnson|W|59:59
20150452|BUF|EMPTY NET| |00:01
20150452|DET|Petr Mrazek|L|57:55
20150453|NJ|Cory Schneider|W|60:00
20150453|BUF|EMPTY NET| |02:22
20150453|BUF|Linus Ullmark|L|57:38
20150454|NYI|EMPTY NET| |01:51
20150454|NYI|Jaroslav Halak|L|58:09
20150454|FLO|Roberto Luongo|W|60:00
20150455|EDM|Anders Nilsson|L|59:01
20150455|EDM|EMPTY NET| |00:59
20150455|NYR|Henrik Lundqvist|W|59:50
20150456|CAR|Eddie Lack|OT|61:42
20150456|PHI|Michael Neuvirth|W|61:42
20150457|TB|Andrei Vasilevskiy|W|62:01
20150457|TOR|Jonathan Bernier|OT|62:01
20150458|MON|Dustin Tokarski|L|29:19
20150458|MON|EMPTY NET| |01:55
20150458|SJ|Martin Jones|W|60:00
20150458|MON|Mike Condon| |28:46
20150459|CAL|EMPTY NET| |00:10
20150459|CAL|Karri Ramo|W|61:13
20150459|NAS|Pekka Rinne|OT|61:23
20150460|MIN|Darcy Kuemper|W|59:53
20150460|MIN|EMPTY NET| |00:07
20150460|VAN|Jacob Markstrom| |20:00
20150460|VAN|Ryan Miller|L|40:00
20150461|WIN|Connor Hellebuyck|L|59:04
20150461|WIN|EMPTY NET| |00:56
20150461|STL|Jake Allen|W|60:00
20150462|CHI|Corey Crawford|L|58:50
20150462|CHI|EMPTY NET| |01:10
20150462|COL|Semyon Varlamov|W|60:00
20150463|CLM|Curtis McElhinney| |20:00
20150463|CLM|Joonas Korpisalo|L|40:00
20150463|DAL|Kari Lehtonen|W|60:00
20150464|OTT|Andrew Hammond|L|56:57
20150464|WAS|Braden Holtby|W|59:55
20150464|OTT|EMPTY NET| |03:03
20150465|PIT|EMPTY NET| |00:22
20150465|PIT|Jeff Zatkoff|L|59:38
20150465|BOS|Tuukka Rask|W|59:50
20150466|BUF|Chad Johnson|W|60:00
20150466|ANA|EMPTY NET| |03:02
20150466|ANA|John Gibson|L|56:58
20150467|FLO|Al Montoya|W|59:28
20150467|NJ|Cory Schneider|L|59:44
20150467|FLO|EMPTY NET| |00:32
20150468|VAN|EMPTY NET| |02:12
20150468|VAN|Jacob Markstrom|L|57:48
20150468|PHI|Steve Mason|W|60:00
20150469|SJ|EMPTY NET| |00:23
20150469|TOR|Garret Sparks| |11:32
20150469|TOR|Jonathan Bernier|OT|50:41
20150469|SJ|Martin Jones|W|61:50
20150470|MON|EMPTY NET| |02:57
20150470|LA|Jonathan Quick|W|60:00
20150470|MON|Mike Condon|L|57:03
20150471|NAS|EMPTY NET| |01:34
20150471|STL|Jake Allen|W|59:44
20150471|NAS|Pekka Rinne|L|58:26
20150472|NYR|Antti Raanta| |13:49
20150472|MIN|Devan Dubnyk|W|60:00
20150472|NYR|EMPTY NET| |00:01
20150472|NYR|Henrik Lundqvist|L|46:10
20150473|EDM|Cam Talbot|L|60:00
20150473|CHI|Corey Crawford|W|59:58
20150473|CHI|EMPTY NET| |00:02
20150474|DAL|EMPTY NET| |02:41
20150474|DAL|Kari Lehtonen|L|57:19
20150474|CAL|Karri Ramo|W|60:00
20150475|NYI|EMPTY NET| |01:41
20150475|COL|Semyon Varlamov|W|59:58
20150475|NYI|Thomas Greiss|L|58:19
20150476|MIN|Anders Lindback| |30:23
20150476|CLM|Curtis McElhinney|W|60:00
20150476|MIN|EMPTY NET| |01:17
20150476|MIN|Louis Domingue|L|28:20
20150477|PIT|EMPTY NET| |00:10
20150477|PIT|Jeff Zatkoff|L|59:50
20150477|BOS|Tuukka Rask|W|60:00
20150478|TB|Ben Bishop|L|59:26
20150478|WAS|Braden Holtby| |28:57
20150478|TB|EMPTY NET| |00:34
20150478|WAS|Philipp Grubauer|W|30:56
20150479|CAR|Cam Ward|L|57:47
20150479|FLO|EMPTY NET| |00:30
20150479|FLO|Roberto Luongo|W|59:30
20150480|SJ|Alex Stalock|L|57:43
20150480|OTT|Craig Anderson|W|60:00
20150480|SJ|EMPTY NET| |02:17
20150481|DET|EMPTY NET| |00:58
20150481|DET|Jimmy Howard|OT|64:02
20150481|VAN|Ryan Miller|W|65:00
20150482|WIN|Connor Hellebuyck|W|59:59
20150482|NYR|EMPTY NET| |01:56
20150482|NYR|Henrik Lundqvist|L|58:04
20150483|BUF|Chad Johnson|OT|65:00
20150483|CHI|Corey Crawford|W|64:07
20150483|CHI|EMPTY NET| |00:53
20150484|STL|Brian Elliott|W|60:00
20150484|CAL|EMPTY NET| |01:11
20150484|CAL|Karri Ramo|L|58:49
20150485|LA|Jhonas Enroth|L|60:00
20150485|TOR|Jonathan Bernier|W|60:00
20150486|NJ|EMPTY NET| |01:18
20150486|ANA|Frederik Andersen|W|60:00
20150486|NJ|Keith Kinkaid|L|58:42
20150487|CAR|Cam Ward|W|60:00
20150487|PIT|EMPTY NET| |00:59
20150487|PIT|Matthew Murray|L|59:01
20150488|CLM|Joonas Korpisalo|W|65:00
20150488|PHI|Steve Mason|OT|65:00
20150489|DAL|Antti Niemi|W|60:00
20150489|MON|Dustin Tokarski| |15:33
20150489|MON|Mike Condon|L|44:27
20150490|MIN|Devan Dubnyk|L|58:24
20150490|MIN|EMPTY NET| |01:36
20150490|NAS|Pekka Rinne|W|59:34
20150491|NYI|EMPTY NET| |01:05
20150491|NYI|Jaroslav Halak|L|58:55
20150491|STL|Louis Domingue|W|60:00
20150492|EDM|Anders Nilsson|L|60:00
20150492|COL|Semyon Varlamov|W|60:00
20150493|FLO|Roberto Luongo|W|65:00
20150493|VAN|Ryan Miller| |65:00
20150494|NJ|Cory Schneider|OT|65:00
20150494|BOS|Jonas Gustavsson|W|65:00
20150495|OTT|Andrew Hammond|L|59:23
20150495|TB|Ben Bishop|W|60:00
20150495|OTT|EMPTY NET| |00:37
20150496|CAL|EMPTY NET| |02:44
20150496|CAL|Karri Ramo|L|57:16
20150496|DET|Petr Mrazek|W|60:00
20150497|WAS|Braden Holtby|W|60:00
20150497|NYR|Henrik Lundqvist|L|40:00
20150497|NYR|Magnus Hellberg| |20:00
20150498|CHI|Corey Crawford|W|62:21
20150498|SJ|Martin Jones|OT|62:21
20150499|ANA|EMPTY NET| |00:09
20150499|ANA|Frederik Andersen|L|20:00
20150499|NYI|Jaroslav Halak|W|60:00
20150499|ANA|John Gibson| |39:51
20150500|STL|EMPTY NET| |01:19
20150500|STL|Jake Allen|L|58:41
20150500|PHI|Steve Mason|W|59:57
20150501|CLM|EMPTY NET| |00:32
20150501|CLM|Joonas Korpisalo|L|59:28
20150501|PIT|Matthew Murray|W|60:00
20150502|CAR|Cam Ward|L|57:59
20150502|CAR|EMPTY NET| |02:01
20150502|WAS|Philipp Grubauer|W|60:00
20150503|MON|Dustin Tokarski|L|43:08
20150503|MON|EMPTY NET| |00:17
20150503|MON|Mike Condon| |16:35
20150503|NAS|Pekka Rinne|W|60:00
20150504|DAL|Antti Niemi|W|51:44
20150504|MIN|Devan Dubnyk|L|58:20
20150504|MIN|EMPTY NET| |01:40
20150504|DAL|Kari Lehtonen| |08:16
20150505|COL|EMPTY NET| |01:13
20150505|TOR|Jonathan Bernier|W|60:00
20150505|COL|Semyon Varlamov|L|58:47
20150506|EDM|Cam Talbot|W|60:00
20150506|WIN|Connor Hellebuyck|L|27:44
20150506|WIN|EMPTY NET| |02:49
20150506|WIN|Michael Hutchinson| |29:27
20150507|STL|EMPTY NET| |00:11
20150507|STL|Jake Allen|W|59:49
20150507|BOS|Tuukka Rask|L|57:28
20150508|ANA|EMPTY NET| |00:18
20150508|NYR|Henrik Lundqvist|W|62:37
20150508|ANA|John Gibson|OT|62:19
20150509|NJ|Cory Schneider|W|60:00
20150509|DET|EMPTY NET| |01:46
20150509|DET|Jimmy Howard| |14:17
20150509|DET|Petr Mrazek|L|43:57
20150510|TB|Ben Bishop|L|57:41
20150510|TB|EMPTY NET| |02:19
20150510|VAN|Jacob Markstrom|W|60:00
20150511|OTT|Craig Anderson|OT|65:00
20150511|FLO|EMPTY NET| |00:20
20150511|FLO|Roberto Luongo|W|64:40
20150512|MIN|Darcy Kuemper|W|60:00
20150512|MON|EMPTY NET| |02:05
20150512|MON|Mike Condon|L|57:55
20150513|DAL|Antti Niemi|W|60:00
20150513|CHI|Corey Crawford|L|60:00
20150514|WIN|EMPTY NET| |00:08
20150514|CAL|Karri Ramo|W|60:00
20150514|WIN|Michael Hutchinson|L|59:52
20150515|TOR|EMPTY NET| |02:08
20150515|TOR|Jonathan Bernier|L|57:52
20150515|CAL|Louis Domingue|W|60:00
20150516|LA|EMPTY NET| |00:27
20150516|LA|Jonathan Quick|L|59:33
20150516|SJ|Martin Jones|W|60:00
20150517|BUF|Chad Johnson|W|60:00
20150517|BOS|EMPTY NET| |00:59
20150517|BOS|Jonas Gustavsson|L|59:01
20150518|TB|Ben Bishop|W|60:00
20150518|CLM|Curtis McElhinney| |20:00
20150518|CLM|Joonas Korpisalo|L|40:00
20150519|WAS|Braden Holtby|W|60:00
20150519|MON|EMPTY NET| |02:20
20150519|MON|Mike Condon|L|57:40
20150520|CAR|Cam Ward|W|60:00
20150520|NJ|Cory Schneider|L|58:44
20150520|NJ|EMPTY NET| |01:16
20150521|DAL|Antti Niemi|OT|65:00
20150521|STL|Jake Allen|W|65:00
20150522|DET|EMPTY NET| |00:15
20150522|NAS|Pekka Rinne|L|58:26
20150522|DET|Petr Mrazek|W|59:45
20150523|MIN|Devan Dubnyk|L|58:04
20150523|MIN|EMPTY NET| |01:56
20150523|PIT|Matthew Murray|W|60:00
20150524|CAR|EMPTY NET| |00:02
20150524|LA|Jonathan Quick|W|60:36
20150524|CAR|Louis Domingue|OT|60:34
20150525|EDM|Cam Talbot|OT|64:01
20150525|VAN|EMPTY NET| |00:15
20150525|VAN|Jacob Markstrom|W|63:46
20150526|OTT|Craig Anderson|W|60:00
20150526|BOS|EMPTY NET| |00:41
20150526|BOS|Tuukka Rask|L|59:19
20150527|CLM|Curtis McElhinney|L|58:42
20150527|CLM|EMPTY NET| |01:18
20150527|FLO|Roberto Luongo|W|59:49
20150528|TOR|EMPTY NET| |00:15
20150528|TOR|Jonathan Bernier|W|59:45
20150528|NYI|Thomas Greiss|L|59:10
20150529|STL|Brian Elliott|L|59:19
20150529|STL|EMPTY NET| |00:41
20150529|DAL|Kari Lehtonen|W|60:00
20150530|CHI|Corey Crawford|L|57:12
20150530|CAR|Eddie Lack|W|60:00
20150530|CHI|EMPTY NET| |02:48
20150531|WIN|Connor Hellebuyck|W|59:58
20150531|PIT|EMPTY NET| |01:17
20150531|PIT|Jeff Zatkoff|L|58:43
20150532|CAR|Anders Lindback|W|64:17
20150532|COL|Semyon Varlamov|OT|64:17
20150533|PHI|EMPTY NET| |01:02
20150533|ANA|John Gibson|W|60:00
20150533|PHI|Steve Mason|L|58:58
20150534|EDM|Anders Nilsson|L|40:00
20150534|EDM|Cam Talbot| |20:00
20150534|CAL|Karri Ramo|W|60:00
20150535|WAS|Braden Holtby|W|60:00
20150535|BUF|EMPTY NET| |01:43
20150535|BUF|Linus Ullmark|L|58:17
20150536|TB|Ben Bishop|OT|64:44
20150536|TB|EMPTY NET| |00:16
20150536|MON|Mike Condon|W|65:00
20150537|NYR|Antti Raanta| |05:19
20150537|NYR|EMPTY NET| |02:34
20150537|NYR|Henrik Lundqvist|L|52:07
20150537|NAS|Pekka Rinne|W|60:00
20150538|MIN|Devan Dubnyk|W|60:00
20150538|DET|EMPTY NET| |01:54
20150538|DET|Petr Mrazek|L|58:06
20150539|VAN|EMPTY NET| |00:02
20150539|VAN|Jacob Markstrom|L|59:58
20150539|LA|Jonathan Quick|W|60:00
20150540|COL|Calvin Pickard|W|59:59
20150540|COL|EMPTY NET| |00:01
20150540|SJ|Martin Jones|L|58:30
20150541|OTT|Craig Anderson|L|60:00
20150541|BOS|EMPTY NET| |00:14
20150541|BOS|Tuukka Rask|W|59:46
20150542|TOR|EMPTY NET| |00:15
20150542|TOR|James Reimer| |20:00
20150542|TOR|Jonathan Bernier|L|39:45
20150542|NYI|Thomas Greiss|W|60:00
20150543|CAR|Cam Ward|L|58:16
20150543|CAR|EMPTY NET| |01:44
20150543|NJ|Keith Kinkaid|W|59:31
20150544|DAL|Antti Niemi|L|37:19
20150544|CLM|Curtis McElhinney|W|59:25
20150544|DAL|EMPTY NET| |02:41
20150544|DAL|Kari Lehtonen| |20:00
20150545|MON|Ben Scrivens|L|58:27
20150545|MON|EMPTY NET| |01:33
20150545|FLO|Roberto Luongo|W|59:35
20150546|NAS|Carter Hutton|OT|63:53
20150546|NAS|EMPTY NET| |00:08
20150546|STL|Jake Allen|W|64:01
20150547|WIN|Connor Hellebuyck|W|60:00
20150547|DET|Jimmy Howard|L|31:43
20150547|DET|Petr Mrazek| |28:17
20150548|ANA|EMPTY NET| |00:03
20150548|ANA|John Gibson|W|59:57
20150548|CAL|Karri Ramo|L|57:59
20150549|EDM|Anders Nilsson| |34:02
20150549|EDM|Cam Talbot|L|25:58
20150549|LA|EMPTY NET| |00:03
20150549|LA|Jonathan Quick|W|59:57
20150550|CAL|Anders Lindback| |20:00
20150550|CHI|Corey Crawford|W|60:00
20150550|CAL|EMPTY NET| |00:48
20150550|CAL|Louis Domingue|L|39:12
20150551|TOR|Jonathan Bernier|W|65:00
20150551|PIT|Matthew Murray|OT|65:00
20150552|WAS|Braden Holtby|W|59:42
20150552|BUF|Chad Johnson|L|59:02
20150552|BUF|EMPTY NET| |00:58
20150553|OTT|Andrew Hammond|L|58:04
20150553|NJ|Cory Schneider|W|59:27
20150553|NJ|EMPTY NET| |00:33
20150554|TB|Ben Bishop|L|59:20
20150554|TB|EMPTY NET| |00:40
20150554|NYR|Henrik Lundqvist|W|60:00
20150555|SJ|Martin Jones|W|60:00
20150555|PHI|Steve Mason|L|60:00
20150556|NYI|EMPTY NET| |00:13
20150556|BUF|Linus Ullmark|L|58:05
20150556|NYI|Thomas Greiss|W|59:47
20150557|DET|EMPTY NET| |02:37
20150557|PIT|Jeff Zatkoff|W|60:00
20150557|DET|Petr Mrazek|L|57:23
20150558|CAR|Eddie Lack|W|60:00
20150558|WAS|EMPTY NET| |00:51
20150558|WAS|Philipp Grubauer|L|59:09
20150559|MIN|Devan Dubnyk|W|60:00
20150559|STL|EMPTY NET| |01:48
20150559|STL|Jake Allen|L|58:12
20150560|CHI|EMPTY NET| |00:22
20150560|CHI|Scott Darling|W|63:07
20150560|COL|Semyon Varlamov|OT|63:29
20150561|DAL|Antti Niemi|W|60:00
20150561|NAS|Pekka Rinne|L|60:00
20150562|CAL|EMPTY NET| |02:22
20150562|LA|Jonathan Quick|W|60:00
20150562|CAL|Karri Ramo|L|57:38
20150563|EDM|Cam Talbot|L|58:22
20150563|EDM|EMPTY NET| |01:38
20150563|ANA|John Gibson|W|60:00
20150564|WIN|Connor Hellebuyck|L|57:59
20150564|WIN|EMPTY NET| |02:01
20150564|EDM|Louis Domingue|W|59:49
20150565|MON|EMPTY NET| |00:11
20150565|MON|Mike Condon|W|59:49
20150565|BOS|Tuukka Rask|L|59:44
20150566|ANA|Frederik Andersen|OT|65:00
20150566|VAN|Jacob Markstrom|W|65:00
20150567|BUF|Chad Johnson|L|58:16
20150567|DET|EMPTY NET| |00:14
20150567|DET|Petr Mrazek|W|59:46
20150568|EDM|Cam Talbot|W|65:00
20150568|ANA|Louis Domingue|OT|65:00
20150569|PHI|EMPTY NET| |01:49
20150569|LA|Jonathan Quick|W|60:00
20150569|PHI|Michael Neuvirth|L|58:11
20150570|STL|EMPTY NET| |01:59
20150570|STL|Jake Allen|L|58:01
20150570|TOR|Jonathan Bernier|W|60:00
20150571|TB|Andrei Vasilevskiy|W|65:00
20150571|MIN|Devan Dubnyk|OT|65:00
20150572|FLO|EMPTY NET| |00:12
20150572|NYR|Henrik Lundqvist|L|60:00
20150572|FLO|Roberto Luongo|W|59:48
20150573|DAL|Antti Niemi|OT|61:47
20150573|NJ|Cory Schneider|W|60:58
20150573|NJ|EMPTY NET| |00:49
20150574|NYI|Christopher Gibson| |29:03
20150574|PIT|Marc-Andre Fleury|W|60:00
20150574|NYI|Thomas Greiss|L|30:57
20150575|CAR|Eddie Lack|OT|63:09
20150575|NAS|Pekka Rinne|W|63:09
20150576|CLM|Anton Forsberg|W|04:05
20150576|WAS|Braden Holtby|OT|64:35
20150576|CLM|Curtis McElhinney| |60:22
20150576|WAS|EMPTY NET| |00:25
20150577|COL|Calvin Pickard| |26:53
20150577|CAL|Karri Ramo|W|60:00
20150577|COL|Semyon Varlamov|L|33:07
20150578|SJ|Alex Stalock| |19:17
20150578|WIN|Connor Hellebuyck|W|60:00
20150578|SJ|EMPTY NET| |00:43
20150578|SJ|Martin Jones|L|40:00
20150579|DAL|EMPTY NET| |02:15
20150579|DAL|Kari Lehtonen|L|57:45
20150579|NYI|Thomas Greiss|W|60:00
20150580|FLO|Al Montoya|W|60:00
20150580|MIN|Devan Dubnyk|L|57:47
20150580|MIN|EMPTY NET| |02:13
20150581|CHI|Corey Crawford|W|59:35
20150581|OTT|Craig Anderson|L|58:44
20150581|OTT|EMPTY NET| |01:16
20150582|WIN|EMPTY NET| |00:19
20150582|ANA|John Gibson|W|59:57
20150582|WIN|Michael Hutchinson|L|59:41
20150583|NJ|Cory Schneider|L|58:56
20150583|DET|EMPTY NET| |00:14
20150583|DET|Petr Mrazek|W|59:46
20150584|OTT|Andrew Hammond|W|62:33
20150584|STL|Brian Elliott|OT|62:33
20150585|LA|Jhonas Enroth|L|60:00
20150585|COL|Semyon Varlamov|W|60:00
20150586|EDM|Cam Talbot|W|62:47
20150586|CAR|Cam Ward|OT|62:47
20150587|VAN|EMPTY NET| |01:02
20150587|VAN|Jacob Markstrom|L|58:58
20150587|CAR|Louis Domingue|W|60:00
20150588|WAS|Braden Holtby|W|60:00
20150588|BOS|EMPTY NET| |01:45
20150588|BOS|Tuukka Rask|L|58:15
20150589|BUF|EMPTY NET| |00:49
20150589|BUF|Linus Ullmark|L|59:11
20150589|FLO|Roberto Luongo|W|60:00
20150590|DAL|Antti Niemi|L|59:33
20150590|DAL|EMPTY NET| |00:27
20150590|NYR|Henrik Lundqvist|W|60:00
20150591|MON|Ben Scrivens|L|57:05
20150591|MON|EMPTY NET| |02:55
20150591|PHI|Michael Neuvirth|W|60:00
20150592|CHI|Corey Crawford|W|63:47
20150592|PIT|Marc-Andre Fleury|OT|63:47
20150593|CLM|Anton Forsberg|L|58:34
20150593|MIN|Devan Dubnyk|W|59:24
20150593|MIN|EMPTY NET| |00:36
20150594|WIN|Connor Hellebuyck|W|60:00
20150594|NAS|EMPTY NET| |02:35
20150594|NAS|Pekka Rinne|L|57:25
20150595|TB|Ben Bishop|L|58:21
20150595|TB|EMPTY NET| |01:39
20150595|CAL|Karri Ramo|W|60:00
20150596|NJ|Cory Schneider|L|58:56
20150596|NJ|EMPTY NET| |01:04
20150596|MON|Mike Condon|W|60:00
20150597|PIT|EMPTY NET| |00:43
20150597|PIT|Marc-Andre Fleury|L|59:17
20150597|CHI|Scott Darling|W|60:00
20150598|COL|EMPTY NET| |00:43
20150598|STL|Jake Allen|OT|64:43
20150598|COL|Semyon Varlamov|W|64:00
20150599|CAR|Eddie Lack|L|59:08
20150599|CAR|EMPTY NET| |00:52
20150599|VAN|Jacob Markstrom|W|59:46
20150600|ANA|Frederik Andersen| |19:19
20150600|ANA|John Gibson|L|40:41
20150600|TOR|Jonathan Bernier|W|60:00
20150601|WAS|Braden Holtby|W|60:00
20150601|NYI|EMPTY NET| |00:08
20150601|NYI|Jaroslav Halak|L|59:52
20150602|OTT|Craig Anderson|L|57:54
20150602|OTT|EMPTY NET| |02:06
20150602|FLO|Roberto Luongo|W|60:00
20150603|MIN|Devan Dubnyk|OT|63:51
20150603|MIN|EMPTY NET| |00:32
20150603|PHI|Steve Mason|W|64:23
20150604|WIN|Connor Hellebuyck|OT|65:00
20150604|DAL|EMPTY NET| |00:11
20150604|DAL|Kari Lehtonen|W|64:49
20150605|CAL|EMPTY NET| |01:31
20150605|CAL|Karri Ramo|L|58:29
20150605|PHI|Louis Domingue|W|60:00
20150606|TOR|EMPTY NET| |03:04
20150606|TOR|James Reimer|L|56:56
20150606|LA|Jonathan Quick|W|60:00
20150607|SJ|EMPTY NET| |00:32
20150607|SJ|Martin Jones|L|59:28
20150607|DET|Petr Mrazek|W|60:00
20150608|NJ|Cory Schneider|L|59:54
20150608|NJ|EMPTY NET| |00:06
20150608|BOS|Jonas Gustavsson|W|60:00
20150609|CLM|Anton Forsberg|L|57:56
20150609|CAR|Cam Ward|W|60:00
20150609|CLM|EMPTY NET| |02:04
20150610|BUF|Chad Johnson|L|59:29
20150610|CHI|Corey Crawford|W|60:00
20150610|BUF|EMPTY NET| |00:31
20150611|NAS|EMPTY NET| |02:35
20150611|NAS|Pekka Rinne|L|57:25
20150611|COL|Semyon Varlamov|W|60:00
20150612|TB|Ben Bishop|W|60:00
20150612|EDM|Cam Talbot|L|58:54
20150612|EDM|EMPTY NET| |01:06
20150613|STL|Brian Elliott|OT|37:57
20150613|ANA|EMPTY NET| |00:03
20150613|STL|Jake Allen| |27:03
20150613|ANA|John Gibson|W|64:57
20150614|WAS|Braden Holtby|W|59:59
20150614|WAS|EMPTY NET| |01:26
20150614|NYR|Henrik Lundqvist|OT|61:25
20150615|NYI|Jaroslav Halak|L|60:00
20150615|PHI|Steve Mason|W|60:00
20150616|MON|EMPTY NET| |01:20
20150616|PIT|Marc-Andre Fleury|W|60:00
20150616|MON|Mike Condon|L|58:40
20150617|OTT|Craig Anderson|W|64:22
20150617|BOS|Tuukka Rask|OT|64:22
20150618|CAR|Cam Ward|W|62:44
20150618|CAR|EMPTY NET| |00:01
20150618|CLM|Joonas Korpisalo|OT|62:45
20150619|TOR|EMPTY NET| |00:35
20150619|TOR|Jonathan Bernier|L|59:25
20150619|SJ|Martin Jones|W|59:58
20150620|DAL|Antti Niemi|L|57:25
20150620|MIN|Devan Dubnyk|W|60:00
20150620|DAL|EMPTY NET| |02:35
20150621|NAS|Carter Hutton|L|59:07
20150621|NAS|EMPTY NET| |00:53
20150621|SJ|Louis Domingue|W|59:56
20150622|TB|Andrei Vasilevskiy|W|63:48
20150622|TB|EMPTY NET| |00:03
20150622|VAN|Jacob Markstrom|OT|63:51
20150623|STL|Brian Elliott|W|64:55
20150623|STL|EMPTY NET| |00:05
20150623|LA|Jonathan Quick|OT|64:24
20150624|WIN|Connor Hellebuyck|L|58:37
20150624|WIN|EMPTY NET| |01:23
20150624|BUF|Linus Ullmark|W|60:00
20150625|OTT|Andrew Hammond|L|59:56
20150625|OTT|EMPTY NET| |00:04
20150625|WAS|Philipp Grubauer|W|60:00
20150626|COL|Calvin Pickard| |22:11
20150626|CHI|Corey Crawford|W|60:00
20150626|COL|EMPTY NET| |05:24
20150626|COL|Semyon Varlamov|L|32:25
20150627|NJ|Cory Schneider|W|60:00
20150627|MIN|Darcy Kuemper|L|58:24
20150627|MIN|EMPTY NET| |01:36
20150628|ANA|EMPTY NET| |01:57
20150628|ANA|John Gibson|L|58:03
20150628|DET|Petr Mrazek|W|60:00
20150629|FLO|Al Montoya|W|60:00
20150629|EDM|Cam Talbot|L|58:11
20150629|EDM|EMPTY NET| |01:49
20150630|BOS|EMPTY NET| |01:31
20150630|NYR|Henrik Lundqvist|W|60:00
20150630|BOS|Tuukka Rask|L|58:29
20150631|CAL|EMPTY NET| |02:12
20150631|CAL|Karri Ramo|L|57:48
20150631|SJ|Martin Jones|W|60:00
20150632|VAN|Jacob Markstrom|W|62:21
20150632|FLO|Roberto Luongo|OT|62:21
20150633|DET|EMPTY NET| |00:51
20150633|DET|Jimmy Howard|L|59:09
20150633|LA|Jonathan Quick|W|60:00
20150634|CLM|Anton Forsberg|L|57:34
20150634|CLM|EMPTY NET| |02:26
20150634|NYI|Thomas Greiss|W|60:00
20150635|CAR|Cam Ward|W|62:58
20150635|PIT|EMPTY NET| |00:02
20150635|PIT|Marc-Andre Fleury|OT|63:00
20150636|STL|Brian Elliott|W|59:53
20150636|NJ|EMPTY NET| |01:52
20150636|NJ|Keith Kinkaid|L|58:08
20150637|MIN|Devan Dubnyk|L|57:39
20150637|MIN|EMPTY NET| |02:21
20150637|BUF|Linus Ullmark|W|60:00
20150638|SJ|Alex Stalock|W|60:00
20150638|WIN|Connor Hellebuyck|L|59:19
20150638|WIN|EMPTY NET| |00:41
20150639|CHI|Corey Crawford|W|60:00
20150639|NAS|EMPTY NET| |01:46
20150639|NAS|Pekka Rinne|L|58:14
